2021,Jahir,Cajas,0,0,0,4,0,0,4,439,29.13%
2021,Miguel,Guzman,5,0,0,7,0,0,12,290,53.24%,Bronze,medal
2021,Jhosue,Infante,0,0,0,0,0,0,0,533,13.92%
2021,Zhiron,Wu,2,0,0,2,0,0,4,439,29.13%
2021,Jiamao,Yu,7,0,0,7,0,0,14,218,64.89%,Bronze,medal
2021,Emilio,Zamora,0,0,0,0,0,0,0,533,13.92%
2020,Jahir,Manuel,Cajas,Toapanta,7,2,0,0,0,0,9,395,35.93%,Honourable,mention
2020,Miguel,Guzmán,7,0,1,0,0,0,8,419,32.03%,Honourable,mention
2020,Jhosue,Esteban,Infante,Carvajal,7,2,0,0,0,0,9,395,35.93%,Honourable,mention
2020,Yu,Jiamao,7,7,0,7,1,0,22,181,70.73%,Bronze,medal
2020,Yu,Peng,7,0,0,7,0,0,14,317,48.62%,Honourable,mention
2020,Leonardo,Zambrano,7,2,0,0,0,0,9,395,35.93%,Honourable,mention
2019,Valeria,Barco,3,0,0,0,0,0,3,504,18.87%
2019,Yifan,Chen,0,0,0,0,0,0,0,573,7.74%
2019,María,Indacochea,1,7,0,0,0,0,8,444,28.55%,Honourable,mention
2019,Yu,Peng,7,0,0,0,2,0,9,417,32.90%,Honourable,mention
2019,Pedro,Suarez,7,2,0,1,2,0,12,376,39.52%,Honourable,mention
2018,Axel,Arturo,Aveiga,0,0,0,2,0,0,2,511,14.00%
2018,Jiamao,Yu,Chen,0,0,0,0,1,0,1,538,9.44%
2018,Ana,Paula,Indacochea,7,1,0,6,1,0,15,290,51.26%,Honourable,mention
2018,Maria,Gratzia,Indacochea,4,0,0,2,0,0,6,441,25.80%
2018,Yu,Peng,1,2,0,7,1,2,13,320,46.21%,Honourable,mention
2018,Pedro,Andrés,Suárez,7,1,0,2,1,0,11,350,41.15%,Honourable,mention
2017,Valerie,Bustos,7,0,0,1,0,0,8,497,19.22%,Honourable,mention
2017,Daniel,Malave,7,0,0,2,0,0,9,471,23.45%,Honourable,mention
2017,Christopher,Molina,5,0,0,7,0,0,12,416,32.41%,Honourable,mention
2017,Yu,Peng,5,1,0,1,2,0,9,471,23.45%
2017,Sebastian,Regalado,7,3,0,7,0,0,17,188,69.54%,Bronze,medal
2017,Joseph,Tapia,7,2,0,2,0,0,11,442,28.18%,Honourable,mention
2016,Valerie,Bustos,3,0,0,0,0,0,3,501,16.81%
2016,Paolo,Cuéllar,2,0,0,1,2,0,5,481,20.13%
2016,Adrián,Delgado,0,0,0,6,0,0,6,469,22.13%
2016,Christopher,Molina,1,0,0,1,0,0,2,515,14.48%
2016,Sebastián,Regalado,7,0,0,7,0,0,14,312,48.25%,Honourable,mention
2016,Joseph,Tapia,7,0,0,1,0,0,8,429,28.79%,Honourable,mention
2015,Valerie,Bustos,0,0,0,0,0,0,0,553,4.17%
