2021,Andreas,Alberg,6,1,1,7,7,0,22,63,89.97%,Silver,medal
2021,Noah,Hessen,Bjerke,5,0,0,0,0,0,5,426,31.23%
2021,David,Strømme,Eikeland,7,0,0,0,7,0,14,218,64.89%,Bronze,medal
2021,Andreas,Notøy,7,0,0,0,0,0,7,372,39.97%,Honourable,mention
2021,Maxim,Scherbakov,7,0,0,0,0,0,7,372,39.97%,Honourable,mention
2021,Christoffer,Grøndal,Tryggestad,7,0,0,0,0,0,7,372,39.97%,Honourable,mention
2020,Andreas,Alberg,7,7,4,7,7,1,33,22,96.59%,Gold,medal
2020,Elias,Ekern,Baird,7,0,0,7,6,0,20,227,63.25%,Bronze,medal
2020,Erik,Mjaanes,0,0,0,7,1,0,8,419,32.03%,Honourable,mention
2020,Andreas,Notøy,0,0,0,1,0,0,1,532,13.66%
2020,Philip,Bergh,Sveen,7,0,0,7,0,0,14,317,48.62%,Honourable,mention
2020,Christoffer,Grøndal,Tryggestad,0,0,0,7,0,0,7,445,27.80%,Honourable,mention
2019,Andreas,Alberg,7,7,0,7,7,0,28,65,89.68%,Silver,medal
2019,Magnus,Hellebust,Haaland,7,0,0,7,7,0,21,214,65.65%,Bronze,medal
2019,Olav,Hellebust,Haaland,7,0,0,6,2,0,15,326,47.58%,Honourable,mention
2019,Erik,Mingjun,Ma,2,6,0,7,7,0,22,168,73.06%,Bronze,medal
2019,Erik,Mjaanes,6,0,0,3,7,0,16,303,51.29%,Honourable,mention
2019,Thomas,Agung,Dibpa,Anandita,Thrane,6,7,0,7,0,0,20,245,60.65%,Bronze,medal
2018,Andreas,Alberg,7,2,0,7,7,1,24,147,75.38%,Bronze,medal
2018,Bjørnar,Gullikstad,Hem,7,2,0,7,7,0,23,157,73.69%,Bronze,medal
2018,Anna,Lyubarskaja,0,2,0,2,0,0,4,470,20.91%
2018,Erik,Mingjun,Ma,7,3,0,3,0,1,14,307,48.40%,Honourable,mention
2018,Luca,S.,Marino,0,0,0,3,0,0,3,486,18.21%
2018,Philip,Bergh,Sveen,0,2,0,2,1,0,5,452,23.95%
2017,Andreas,Alberg,7,4,0,7,0,0,18,139,77.52%,Bronze,medal
2017,Amund,Skretting,Bergset,6,1,0,1,0,0,8,497,19.22%
2017,Bjørnar,Gullikstad,Hem,7,0,0,0,5,0,12,416,32.41%,Honourable,mention
2017,Anna,Lyubarskaja,7,1,0,1,0,0,9,471,23.45%,Honourable,mention
2017,Marius,Stensrud,4,5,0,7,0,0,16,265,57.00%,Bronze,medal
2017,Ole,Marius,Strøhm,7,0,0,1,0,0,8,497,19.22%,Honourable,mention
2016,Alexander,Johan,Arntzen,2,0,0,0,0,0,2,515,14.48%
2016,Erik,Mingjun,Ma,1,0,0,0,0,0,1,539,10.48%
2016,Bruno,Kacper,Mlodozeniec,3,0,0,0,2,0,5,481,20.13%
2016,Sondre,Sørbø,0,0,0,0,0,0,0,568,5.66%
2016,Marius,Stensrud,7,0,0,4,0,0,11,379,37.10%,Honourable,mention
2016,Weronika,Wrzos-Kamińska,7,1,0,7,0,0,15,281,53.41%,Honourable,mention
2015,Aleksander,Dash,1,0,0,0,1,0,2,508,11.98%
2015,Håkon,Flatval,7,0,0,1,1,0,9,365,36.81%,Honourable,mention
2015,Kari,Lovise,Lodsby,5,1,0,0,1,0,7,420,27.26%
2015,Bruno,Kacper,Mlodozeniec,7,0,0,3,0,0,10,337,41.67%,Honourable,mention
2015,Birk,Ramberg,3,0,0,3,0,0,6,431,25.35%
2015,Johan,Sokrates,Wind,6,3,0,7,4,0,20,101,82.64%,Silver,medal
2014,Viktor,Balch,Barth,5,0,0,1,0,0,6,462,17.53%
2014,Søren,Gammelgaard,1,1,0,2,0,0,4,476,15.03%
2014,Kari,Lovise,Lodsby,7,0,0,1,0,0,8,421,24.87%,Honourable,mention
2014,Tianzhi,(Peter),Lu,(Wang,Hjemdahl),5,0,0,7,0,0,12,367,34.53%,Honourable,mention
2014,Arne,Tobias,Malkenes,Ødegaard,1,0,0,5,0,0,6,462,17.53%
2014,Johan,Sokrates,Wind,7,6,0,7,5,0,25,95,83.18%,Silver,medal
2013,Viktor,Balch,Barth,0,0,0,0,0,0,0,494,6.27%
2013,Ingerid,Marie,Fosli,1,6,0,7,0,1,15,250,52.66%,Bronze,medal
2013,Einar,Bogsnes,Hegge,7,0,0,0,1,0,8,355,32.70%,Honourable,mention
2013,Kari,Lovise,Lodsby,0,1,0,0,0,0,1,474,10.08%
2013,Fredrik,Nevjen,0,6,0,0,0,0,6,429,18.63%
2013,Johan,Sokrates,Wind,1,4,0,0,1,0,6,429,18.63%
2012,Ingerid,Marie,Fosli,3,0,0,2,0,0,5,450,17.77%
2012,Einar,Bogsnes,Hegge,0,0,0,0,0,0,0,529,3.30%
2012,Gard,Olav,Helle,5,0,0,3,0,0,8,398,27.29%
2012,Sofia,M.,Lindqvist,7,0,0,4,0,0,11,316,42.31%,Honourable,mention
2012,Fredrik,Nevjen,4,0,0,1,0,0,5,450,17.77%
2012,Jan,Henrik,Wiik,1,0,0,3,0,0,4,465,15.02%
2011,Håvard,Bakke,Bjerkevik,7,7,0,7,2,0,23,83,85.41%,Silver,medal
