2021,Eduardo,Aragon,7,0,1,7,0,0,15,180,71.04%,Bronze,medal
2021,Eduardo,Balbuena,5,0,0,7,0,0,12,290,53.24%,Bronze,medal
2021,Diego,Coronado,7,0,1,7,0,0,15,180,71.04%,Bronze,medal
2021,Joaquin,Guerra,7,0,1,7,7,0,22,63,89.97%,Silver,medal
2021,Mijail,Gutierrez,7,2,1,7,0,0,17,164,73.62%,Bronze,medal
2021,Yohan,Min,7,0,1,7,7,0,22,63,89.97%,Silver,medal
2020,Joseph,Altamirano,7,7,0,7,7,0,28,86,86.18%,Silver,medal
2020,Alfredo,Barra,6,6,0,0,7,0,19,236,61.79%,Bronze,medal
2020,Carla,Fermin,7,0,2,7,0,0,16,272,55.93%,Bronze,medal
2020,Mijail,Gutierrez,7,2,0,7,7,1,24,140,77.40%,Silver,medal
2020,Yohan,Min,7,7,7,7,0,0,28,86,86.18%,Silver,medal
2020,Mario,Pariona,6,0,1,5,0,0,12,358,41.95%
2019,Joseph,Altamirano,7,6,0,7,7,0,27,101,83.87%,Silver,medal
2019,Renzo,Balcazar,7,7,0,7,2,0,23,147,76.45%,Bronze,medal
2019,Alfredo,Barra,6,0,0,6,3,0,15,326,47.58%
2019,Daniel,Benavides,7,7,0,7,7,0,28,65,89.68%,Silver,medal
2019,Monica,Martinez,7,7,0,7,7,0,28,65,89.68%,Silver,medal
2019,Ricardo,Uceda,7,7,0,0,2,0,16,303,51.29%,Honourable,mention
2018,Joseph,Daniel,Altamirano,Pacheco,7,7,0,7,6,0,27,111,81.45%,Silver,medal
2018,Renzo,Rodrigo,Balcazar,Tapia,7,0,0,3,2,0,12,338,43.17%,Honourable,mention
2018,Daniel,Marcelo,Benavides,Quispialaya,7,7,0,7,1,1,23,157,73.69%,Bronze,medal
2018,Diego,Lázaro,Cusihuaman,7,7,0,7,7,0,28,87,85.50%,Silver,medal
2018,Monica,Martinez,Sanchez,7,2,0,2,7,0,18,228,61.72%,Bronze,medal
2018,Anthony,Yataco,Torres,7,1,0,7,1,1,17,250,58.01%,Bronze,medal
2017,Raul,Alfredo,Alcántara,Castillo,7,7,0,7,0,1,22,72,88.44%,Silver,medal
2017,Joseph,Daniel,Altamirano,Pacheco,7,4,0,7,0,0,18,139,77.52%,Bronze,medal
2017,Daniel,Marcelo,Benavides,Quispialaya,7,4,0,7,0,0,18,139,77.52%,Bronze,medal
2017,Henry,Felén,Chávez,7,4,0,7,0,0,18,139,77.52%,Bronze,medal
2017,Diego,Lázaro,Cusihuaman,3,4,0,7,0,0,14,342,44.46%,Honourable,mention
2017,Daniel,Rojas,Cruz,7,4,0,7,1,0,19,115,81.43%,Silver,medal
2016,Raul,Alfredo,Alcántara,Castillo,7,7,0,7,7,0,28,45,92.68%,Silver,medal
2016,Jemisson,Coronel,Baldeón,7,4,0,7,6,0,24,94,84.53%,Silver,medal
2016,Henry,Felén,Chávez,7,0,0,7,4,0,18,206,65.89%,Bronze,medal
2016,Diego,Lázaro,Cusihuaman,7,0,0,7,4,0,18,206,65.89%,Bronze,medal
2016,Daniel,Rojas,Cruz,7,7,0,7,0,0,21,146,75.87%,Bronze,medal
2016,Anthony,Yataco,Torres,7,0,0,7,0,1,15,281,53.41%,Honourable,mention
2015,Raul,Alfredo,Alcántara,Castillo,7,7,0,7,7,0,28,26,95.66%,Gold,medal
2015,Christian,Omar,Altamirano,Modesto,7,2,7,7,7,0,30,17,97.22%,Gold,medal
2015,Jemisson,Coronel,Baldeón,7,2,1,7,4,0,21,88,84.90%,Silver,medal
2015,Jimmy,Espinoza,Palacios,7,3,0,7,3,0,20,101,82.64%,Silver,medal
2015,Henry,Felén,Chávez,4,1,1,7,1,0,14,257,55.56%,Bronze,medal
2015,Diego,Martín,Vigo,Cadenillas,1,1,0,2,1,0,5,449,22.22%
2014,Christian,Omar,Altamirano,Modesto,7,6,7,7,0,0,27,69,87.84%,Silver,medal
2014,Miguel,Angel,Ccaccya,Carhuas,7,6,0,7,0,0,20,200,64.40%,Bronze,medal
2014,Jemisson,Coronel,Baldeón,7,0,0,7,5,0,19,221,60.64%,Bronze,medal
2014,Jimmy,Espinoza,Palacios,7,3,0,7,2,0,19,221,60.64%,Bronze,medal
2014,Anthony,Huarcaya,Palomino,7,7,0,7,0,0,21,163,71.02%,Bronze,medal
2014,Christian,Suyo,Burga,7,6,0,7,0,0,20,200,64.40%,Bronze,medal
2013,Jesús,Ángel,Advíncula,Altamirano,7,1,7,7,7,0,29,57,89.35%,Silver,medal
2013,Christian,Omar,Altamirano,Modesto,7,4,0,7,7,0,25,117,77.95%,Silver,medal
2013,Miguel,Angel,Ccaccya,Carhuas,4,2,0,7,0,0,13,296,43.92%,Honourable,mention
2013,Angel,Gerardo,Napa,Bernuy,7,2,7,7,7,0,30,46,91.44%,Silver,medal
2013,Alvaro,Quezada,Rojas,7,0,0,7,1,0,15,250,52.66%,Bronze,medal
2013,Christian,Suyo,Burga,7,0,6,6,1,0,20,180,65.97%,Bronze,medal
2012,Jesús,Ángel,Advíncula,Altamirano,7,7,0,6,7,0,27,52,90.66%,Silver,medal
2012,Christian,Omar,Altamirano,Modesto,7,7,0,5,0,0,19,151,72.53%,Bronze,medal
2012,Raúl,Arturo,Chávez,Sarmiento,7,7,3,6,3,0,26,61,89.01%,Silver,medal
2012,Paul,Michael,Luyo,Carbonero,7,0,0,7,7,0,21,112,79.67%,Silver,medal
2012,Angel,Gerardo,Napa,Bernuy,7,1,0,5,0,0,13,277,49.45%,Honourable,mention
2012,Alejandro,Miguel,Warton,Cordero,7,7,0,5,0,0,19,151,72.53%,Bronze,medal
2011,Jesús,Ángel,Advíncula,Altamirano,7,0,0,7,1,0,15,282,50.00%,Honourable,mention
2011,Raúl,Arturo,Chávez,Sarmiento,7,7,7,7,7,0,35,6,99.11%,Gold,medal
2011,José,Gustavo,García,Sulca,7,0,0,7,7,0,21,145,74.38%,Bronze,medal
2011,Alejandro,Omar,Loyola,Bartra,4,1,0,7,2,0,14,303,46.26%,Honourable,mention
2011,Paul,Michael,Luyo,Carbonero,7,0,0,1,1,0,9,378,32.92%,Honourable,mention
2011,Juan,Paucar,Zanabria,7,1,0,4,7,0,19,186,67.08%,Bronze,medal
2010,Raúl,Arturo,Chávez,Sarmiento,7,7,0,7,0,0,21,106,79.85%,Silver,medal
