2021,Andrej,Čizmarević,7,1,0,7,0,0,15,180,71.04%,Bronze,medal
2021,Bernard,Inkret,7,7,0,7,7,0,28,32,94.98%,Gold,medal
2021,Dorijan,Lendvaj,7,0,0,0,7,0,14,218,64.89%,Bronze,medal
2021,Jakov,Ljubičić,5,0,0,7,1,0,13,268,56.80%,Bronze,medal
2021,Krešimir,Nežmah,7,0,0,7,7,0,21,105,83.17%,Silver,medal
2021,Ivan,Vojvodić,7,0,1,7,7,0,22,63,89.97%,Silver,medal
2020,Luka,Bulić,Bračulj,7,2,0,7,7,0,23,162,73.82%,Bronze,medal
2020,Bernard,Inkret,7,2,0,7,7,1,24,140,77.40%,Silver,medal
2020,Noel,Lakić,7,7,0,7,1,0,22,181,70.73%,Bronze,medal
2020,Jakov,Ljubičić,7,0,0,7,0,0,14,317,48.62%,Honourable,mention
2020,Krešimir,Nežmah,7,2,0,7,7,0,23,162,73.82%,Bronze,medal
2020,Ivan,Vojvodić,7,7,3,0,7,0,24,140,77.40%,Silver,medal
2019,Luka,Bulić,Bračulj,7,0,0,1,7,0,15,326,47.58%,Honourable,mention
2019,Bernard,Inkret,7,7,0,1,7,0,22,168,73.06%,Bronze,medal
2019,Noel,Lakić,7,2,0,7,2,0,18,267,57.10%,Bronze,medal
2019,Daniel,Širola,7,1,0,6,2,0,16,303,51.29%,Honourable,mention
2019,Marin,Varivoda,1,7,1,0,7,0,16,303,51.29%,Honourable,mention
2019,Ivan,Vojvodić,7,7,0,7,2,0,23,147,76.45%,Bronze,medal
2018,Petar,Nizić,-,Nikolac,5,7,0,4,7,1,24,147,75.38%,Bronze,medal
2018,Ivan,Novak,7,6,0,7,7,0,27,111,81.45%,Silver,medal
2018,Borna,Šimić,2,1,0,4,6,0,13,320,46.21%
2018,Tadej,Petar,Tukara,7,5,0,7,7,0,26,122,79.60%,Silver,medal
2018,Ilja,Uzelac,Bujišić,7,7,0,7,4,0,25,131,78.08%,Silver,medal
2018,Marin,Varivoda,7,7,0,7,7,2,30,49,91.91%,Silver,medal
2017,Adrian,Beker,7,4,0,7,2,0,20,103,83.39%,Silver,medal
2017,Lugo,Mihovilić,3,2,0,7,0,0,12,416,32.41%,Honourable,mention
2017,Petar,Nizić,-,Nikolac,7,7,0,2,0,0,16,265,57.00%,Bronze,medal
2017,Lukas,Novak,7,6,0,7,0,0,20,103,83.39%,Silver,medal
2017,Borna,Šimić,7,3,0,7,0,0,17,188,69.54%,Bronze,medal
2017,Marin,Varivoda,7,3,0,7,0,0,17,188,69.54%,Bronze,medal
2016,Adrian,Beker,7,7,0,7,0,0,21,146,75.87%,Bronze,medal
2016,Domagoj,Bradač,7,0,0,6,4,3,20,169,72.05%,Bronze,medal
2016,Andrija,Mandić,7,1,0,7,0,0,15,281,53.41%,Honourable,mention
2016,Petar,Orlić,7,2,0,7,0,0,16,253,58.07%,Bronze,medal
2016,Daniel,Paleka,7,3,0,7,4,4,25,78,87.19%,Silver,medal
2016,Leon,Starešinić,7,3,0,7,4,0,21,146,75.87%,Bronze,medal
2015,Adrian,Beker,7,7,1,7,7,0,29,19,96.88%,Gold,medal
2015,Ivan,Lazarić,7,1,0,7,1,0,16,183,68.40%,Bronze,medal
2015,Lukas,Novak,1,2,0,4,1,0,8,394,31.77%
2015,Petar,Orlić,7,2,1,7,7,0,24,55,90.63%,Silver,medal
2015,Daniel,Paleka,7,2,1,7,3,0,20,101,82.64%,Silver,medal
2015,Kristijan,Štefanec,7,4,1,7,3,0,22,76,86.98%,Silver,medal
2014,Mislav,Balunović,7,7,1,7,7,0,29,40,93.02%,Gold,medal
2014,Erik,Banek,7,7,0,7,0,0,21,163,71.02%,Bronze,medal
2014,Adrian,Beker,7,2,0,7,1,0,17,256,54.38%,Bronze,medal
2014,Petar,Orlić,7,1,0,7,0,0,15,296,47.23%,Honourable,mention
2014,Daniel,Paleka,7,6,0,7,2,0,22,124,78.00%,Silver,medal
2014,Vlatka,Vazdar,7,7,0,7,1,0,22,124,78.00%,Silver,medal
2013,Mislav,Balunović,7,2,0,6,0,0,15,250,52.66%,Bronze,medal
2013,Aleksandar,Bulj,7,1,0,1,0,0,9,335,36.50%,Honourable,mention
2013,Domagoj,Ćevid,7,7,7,7,7,0,35,10,98.29%,Gold,medal
2013,Vlatko,Crnković,7,0,0,7,1,0,15,250,52.66%,Bronze,medal
2013,Vlatka,Vazdar,7,0,0,7,0,0,14,279,47.15%,Honourable,mention
2013,Borna,Vukorepa,7,7,3,7,7,0,31,34,93.73%,Gold,medal
2012,Matija,Bucić,7,7,3,4,4,0,25,64,88.46%,Silver,medal
2012,Domagoj,Ćevid,7,7,0,7,7,0,28,33,94.14%,Gold,medal
2012,Matija,Milišić,7,0,0,7,0,0,14,254,53.66%,Bronze,medal
2012,Vlatka,Vazdar,7,0,0,7,0,0,14,254,53.66%,Bronze,medal
2012,Verner,Vlačić,7,0,0,4,2,0,13,277,49.45%,Honourable,mention
2012,Borna,Vukorepa,7,4,0,5,0,0,16,204,62.82%,Bronze,medal
2011,Matija,Bucić,7,0,1,7,2,0,17,222,60.68%,Bronze,medal
2011,Domagoj,Ćevid,7,1,0,7,7,0,22,113,80.07%,Silver,medal
2011,Ivica,Kičić,7,1,0,7,2,0,17,222,60.68%,Bronze,medal
2011,Matko,Ljulj,7,0,0,7,7,0,21,145,74.38%,Bronze,medal
2011,Matija,Milišić,7,1,0,7,2,0,17,222,60.68%,Bronze,medal
2011,Ognjen,Stipetić,6,1,0,7,2,0,16,253,55.16%,Bronze,medal
2010,Matija,Bucić,7,1,0,7,6,0,21,106,79.85%,Silver,medal
2010,Borna,Cicvarić,7,1,0,7,0,0,15,226,56.81%,Bronze,medal
2010,Matko,Ljulj,7,7,0,7,1,0,22,76,85.60%,Silver,medal
2010,Marin,Petković,7,1,0,7,0,0,15,226,56.81%,Bronze,medal
2010,Ognjen,Stipetić,7,0,0,4,1,0,12,337,35.51%,Honourable,mention
2010,Grgur,Valentić,7,0,4,7,0,0,18,174,66.79%,Bronze,medal
