2021,Ahmad,Nurfaris,Baderulnizam,0,0,0,0,0,0,0,533,13.92%
2021,Wong,Jer,Ren,7,1,0,7,7,0,22,63,89.97%,Silver,medal
2021,Loh,Kwong,Weng,7,0,0,2,0,0,9,332,46.44%,Honourable,mention
2021,Tan,Li,Xuan,7,1,0,7,7,0,22,63,89.97%,Silver,medal
2021,Ian,George,Taye,Cheng,Ean,7,0,0,4,0,0,11,304,50.97%,Honourable,mention
2021,Chaang,Tze,Shen,Tristan,3,0,0,7,0,0,10,319,48.54%,Honourable,mention
2020,Vee,Hua,Zhi,1,2,1,7,0,0,11,371,39.84%,Honourable,mention
2020,Wong,Jer,Ren,7,2,0,7,7,1,24,140,77.40%,Silver,medal
2020,Tan,Li,Xuan,7,7,0,7,7,0,28,86,86.18%,Silver,medal
2020,Chaang,Tze,Shen,Tristan,7,3,0,1,7,0,18,248,59.84%,Bronze,medal
2020,Wan,Zhiyang,7,0,4,7,0,0,18,248,59.84%,Bronze,medal
2020,Yeoh,Zi,Song,7,2,7,7,7,1,31,43,93.17%,Gold,medal
2019,Tan,Li,Xuan,7,1,0,7,7,0,22,168,73.06%,Bronze,medal
2019,Aamierul,Harith,Helmi,Mohd,Talhar,Sulaiman,0,0,0,0,0,0,0,573,7.74%
2019,Ian,George,Taye,Cheng,Ean,0,0,0,0,0,0,0,573,7.74%
2019,Chaang,Tze,Shen,Tristan,7,2,0,4,1,0,14,345,44.52%,Honourable,mention
2019,Wan,Zhiyang,0,1,0,5,7,0,13,361,41.94%,Honourable,mention
2019,Yeoh,Zi,Song,7,1,0,7,7,0,22,168,73.06%,Bronze,medal
2018,Ivan,Chan,Kai,Chin,7,4,0,5,7,1,24,147,75.38%,Bronze,medal
2018,Sean,Gee,Zhing,7,3,0,2,1,0,13,320,46.21%,Honourable,mention
2018,Tan,Li,Xuan,7,3,0,2,1,0,13,320,46.21%,Honourable,mention
2018,Muhammad,Hafizudeen,Mohamad,Saman,0,2,0,0,1,0,3,486,18.21%
2018,Chaang,Tze,Shen,Tristan,7,3,0,2,1,0,13,320,46.21%,Honourable,mention
2018,Yeoh,Zi,Song,7,3,0,7,7,0,24,147,75.38%,Bronze,medal
2017,Ivan,Chan,Kai,Chin,7,7,0,7,0,0,21,82,86.81%,Silver,medal
2017,Sean,Gee,Zhing,5,0,0,7,0,0,12,416,32.41%,Honourable,mention
2017,Tan,Li,Xuan,7,3,0,7,0,0,17,188,69.54%,Bronze,medal
2017,Hanissa,Shamsuddin,7,2,0,7,1,0,17,188,69.54%,Bronze,medal
2017,Theam,Wing,Chun,7,1,0,7,0,0,15,292,52.61%,Honourable,mention
2017,Yeoh,Zi,Song,7,4,0,7,1,0,19,115,81.43%,Silver,medal
2016,Ivan,Chan,Kai,Chin,7,2,0,7,4,1,21,146,75.87%,Bronze,medal
2016,Sean,Gee,Zhing,7,0,0,7,0,0,14,312,48.25%,Honourable,mention
2016,Tan,Kin,Aun,7,3,0,7,0,0,17,224,62.90%,Bronze,medal
2016,Tan,Li,Xuan,6,0,0,1,0,0,7,443,26.46%
2016,Hanissa,Shamsuddin,7,2,0,0,0,0,9,409,32.11%,Honourable,mention
2016,Yeoh,Zi,Song,1,0,0,7,1,0,9,409,32.11%,Honourable,mention
2015,Ivan,Chan,Kai,Chin,6,1,1,7,1,0,16,183,68.40%,Bronze,medal
2015,Sean,Gee,Zhing,1,0,0,2,0,0,3,480,16.84%
2015,Tan,Kin,Aun,4,0,0,7,3,0,14,257,55.56%,Bronze,medal
2015,Hanissa,Shamsuddin,3,0,0,4,0,0,7,420,27.26%
2015,Theam,Wing,Chun,7,0,0,3,0,0,10,337,41.67%,Honourable,mention
2015,Yeoh,Zi,Song,7,1,0,7,1,0,16,183,68.40%,Bronze,medal
2014,Justin,Lim,Kai,Ze,7,7,7,7,1,0,29,40,93.02%,Gold,medal
2014,Tan,Kin,Aun,7,6,0,2,0,0,15,296,47.23%,Honourable,mention
2014,Khong,Yi,Kye,7,7,0,7,2,0,23,109,80.68%,Silver,medal
2014,Anzo,Teh,Zhao,Yang,7,7,1,7,7,0,29,40,93.02%,Gold,medal
2014,Yeoh,Zi,Song,7,5,0,7,0,0,19,221,60.64%,Bronze,medal
2014,Shazryl,Shafyz,Zulrushdi,7,0,0,7,0,0,14,321,42.75%,Honourable,mention
2013,Justin,Lim,Kai,Ze,7,0,0,7,1,0,15,250,52.66%,Bronze,medal
2013,How,Si,Wei,7,4,0,7,0,0,18,196,62.93%,Bronze,medal
2013,How,Si,Yu,7,7,0,7,7,1,29,57,89.35%,Silver,medal
2013,Khong,Yi,Kye,7,5,0,7,1,0,20,180,65.97%,Bronze,medal
2013,Anzo,Teh,Zhao,Yang,7,7,0,7,7,0,28,61,88.59%,Silver,medal
2013,Shazryl,Shafyz,Zulrushdi,2,0,0,5,0,0,7,394,25.29%
2012,Justin,Lim,Kai,Ze,7,0,0,7,3,0,17,182,66.85%,Bronze,medal
2012,Muhammad,Afiq,Noorman,7,0,0,0,0,0,7,425,22.34%,Honourable,mention
2012,How,Si,Wei,7,0,0,2,7,0,16,204,62.82%,Bronze,medal
2012,How,Si,Yu,7,0,0,5,7,2,21,112,79.67%,Silver,medal
2012,Tham,Ying,Hong,7,0,0,3,7,1,18,163,70.33%,Bronze,medal
2012,Anzo,Teh,Zhao,Yang,7,7,0,7,0,0,21,112,79.67%,Silver,medal
2011,Justin,Lim,Kai,Ze,7,0,0,2,1,0,10,356,36.83%,Honourable,mention
2011,Nur,Fitri,Azmeer,Nordin,2,0,0,1,0,0,3,491,12.81%
2011,How,Si,Wei,7,0,0,7,7,1,22,113,80.07%,Silver,medal
2011,How,Si,Yu,7,0,7,7,7,1,29,25,95.73%,Gold,medal
2011,Tham,Ying,Hong,7,0,3,7,2,0,19,186,67.08%,Bronze,medal
2011,Anzo,Teh,Zhao,Yang,7,0,0,1,2,0,10,356,36.83%,Honourable,mention
2010,Joshua,Lim,Kai,Tsen,7,0,0,7,0,0,14,266,49.14%,Honourable,mention
2010,Muhammad,Aqil,Kamarudin,1,1,0,7,0,0,9,386,26.10%,Honourable,mention
2010,How,Si,Wei,7,2,0,7,0,0,16,199,62.00%,Bronze,medal
2010,How,Si,Yu,7,0,0,0,1,0,8,401,23.22%,Honourable,mention
2010,Tham,Ying,Hong,7,7,1,7,0,0,22,76,85.60%,Silver,medal
2010,Muhammad,Faiz,Zulbadli,3,0,0,3,0,0,6,445,14.78%
2009,Muhammad,Syafiq,Johar,0,1,0,2,0,0,3,459,18.79%
2009,Loke,Zhi,Kin,7,7,1,6,7,0,28,83,85.46%,Silver,medal
2008,Muhamad,Amir,Bin,Mohd,Fadzil,7,0,0,0,0,1,8,368,31.27%,Honourable,mention
2008,Joshua,Lim,Kai,Tsen,5,1,0,7,0,0,13,284,47.00%,Honourable,mention
2008,Saw,Yihui,7,1,0,1,0,0,9,346,35.39%,Honourable,mention
2008,Tham,Ying,Hong,7,0,0,0,0,0,7,392,26.78%,Honourable,mention
2008,Lim,Yu,Wei,1,1,0,1,1,0,4,448,16.29%
2008,Loke,Zhi,Kin,5,5,0,7,7,0,24,107,80.15%,Silver,medal
2007,Muhamad,Aliff,Fuad,Abdul,Kudus,0,0,0,0,0,0,0,506,2.70%
2007,Muhamad,Amir,Bin,Mohd,Fadzil,0,1,0,0,0,0,1,482,7.32%
2007,Mohamad,Farzan,Mohamad,Fadhlillah,0,1,0,1,0,0,2,464,10.79%
2007,Cheong,Tee,Jin,0,1,0,7,0,0,8,365,29.87%,Honourable,mention
2007,Saw,Yihui,0,1,0,7,0,0,8,365,29.87%,Honourable,mention
2007,Loke,Zhi,Kin,6,1,0,7,1,0,15,197,62.24%,Bronze,medal
2006,Wei,Jian,Chuah,6,0,0,3,0,0,9,364,26.96%
2006,Mohamad,Farzan,Mohamad,Fadhlillah,0,1,0,7,0,0,8,388,22.13%,Honourable,mention
2006,Maerzad,Mohamad,Nazmi,0,0,0,0,0,0,0,489,1.81%
2006,Cheong,Tee,Jin,5,0,0,2,0,0,7,408,18.11%
2006,Lim,Yu,Wei,0,0,0,1,0,0,1,475,4.63%
2006,Loke,Zhi,Kin,7,1,0,7,0,0,15,189,62.17%,Bronze,medal
2005,Wei,Jian,Chuah,0,1,0,1,0,0,2,396,22.85%
2005,Ahmad,Faiz,Ahmad,Pauzi,0,1,0,0,0,0,1,445,13.28%
2005,Chern,Han,Lim,0,1,0,1,0,0,2,396,22.85%
2005,Muhammad,Ilyas,Mohd,Ramdzan,0,1,0,0,0,0,1,445,13.28%
2005,Japheth,Jianwen,Lim,2,1,0,0,0,0,3,368,28.32%
2005,Wee,Shen,Teo,2,1,0,1,2,0,6,328,36.13%
2004,Zulkifli,Aziz,0,0,0,0,0,0,0,469,3.51%
2004,Wei,Jian,Chuah,0,1,1,7,1,0,10,316,35.05%,Honourable,mention
2004,Mohamad,Farzan,Mohamad,Fadhlillah,0,0,0,0,0,0,0,469,3.51%
2004,Zi-Jian,Khor,1,0,0,0,0,0,1,456,6.19%
2004,Darren,Chung,Lee,Ong,7,1,0,7,0,2,17,212,56.49%,Bronze,medal
2004,Jasmine,Yow,1,1,0,0,4,0,6,382,21.44%
2003,Ahmad,Safwan,Ahmad,Kamal,Hayati,0,0,0,2,0,0,2,402,12.06%
2003,Fwu,Huey,Eng,0,3,0,1,0,0,4,363,20.61%
2003,Darren,Chung,Lee,Ong,5,0,0,3,0,0,8,292,36.18%
2003,Jonathan,Ming,Yu,Tan,2,0,0,0,1,0,3,386,15.57%
2003,Chang,Yang,Yew,7,2,0,0,0,0,9,269,41.23%,Honourable,mention
