2021,Pablo,Andrade,Carvalho,Barros,7,0,1,7,0,0,15,180,71.04%,Bronze,medal
2021,Gustavo,Cruz,7,0,0,0,7,0,14,218,64.89%,Bronze,medal
2021,Pedro,de,Oliveira,Lengruber,Lack,7,0,0,2,0,0,9,332,46.44%,Honourable,mention
2021,Marcelo,Machado,Lage,7,0,1,7,7,0,22,63,89.97%,Silver,medal
2021,Gabriel,Paiva,7,0,1,7,0,0,15,180,71.04%,Bronze,medal
2021,Olavo,Paschoal,Longo,7,0,0,7,7,0,21,105,83.17%,Silver,medal
2020,Pablo,Andrade,Carvalho,Barros,7,6,0,4,7,0,24,140,77.40%,Silver,medal
2020,Pedro,Gomes,Cabral,7,7,3,7,7,1,32,34,94.63%,Gold,medal
2020,Francisco,Moreira,Machado,Neto,7,5,1,7,7,0,27,114,81.63%,Silver,medal
2020,Bernardo,Peruzzo,Trevizan,7,2,4,7,7,1,28,86,86.18%,Silver,medal
2020,Gabriel,Ribeiro,Paiva,7,2,4,5,7,1,26,121,80.49%,Silver,medal
2020,Guilherme,Zeus,Dantas,e,Moura,7,6,0,7,7,1,28,86,86.18%,Silver,medal
2019,Felipe,Chen,Wu,7,1,0,7,2,0,17,275,55.81%,Bronze,medal
2019,Guilherme,Zeus,Dantas,e,Moura,7,0,0,6,7,0,20,245,60.65%,Bronze,medal
2019,Pedro,Gomes,Cabral,7,7,0,7,5,0,26,122,80.48%,Silver,medal
2019,Pedro,Lucas,Lanaro,Sponchiado,7,1,0,7,7,0,22,168,73.06%,Bronze,medal
2019,Bernardo,Peruzzo,Trevizan,7,6,1,7,2,0,23,147,76.45%,Bronze,medal
2019,Samuel,Prieto,Lima,7,6,0,7,7,0,27,101,83.87%,Silver,medal
2018,Bruno,Brasil,Meinhart,7,7,0,7,1,1,23,157,73.69%,Bronze,medal
2018,Pedro,Gomes,Cabral,7,7,0,7,1,0,22,174,70.83%,Bronze,medal
2018,Lucas,Hiroshi,Hanke,Harada,1,0,0,7,1,1,10,368,38.11%,Honourable,mention
2018,Pedro,Lucas,Lanaro,Sponchiado,6,7,1,7,7,7,35,12,98.15%,Gold,medal
2018,Bernardo,Peruzzo,Trevizan,7,7,0,7,1,0,22,174,70.83%,Bronze,medal
2018,André,Yuji,Hisatsuga,7,2,0,7,2,2,20,204,65.77%,Bronze,medal
2017,Bruno,Brasil,Meinhart,7,1,0,7,0,0,15,292,52.61%,Honourable,mention
2017,João,César,Campos,Vargas,7,5,0,7,2,0,21,82,86.81%,Silver,medal
2017,Davi,Cavalcanti,Sena,7,3,0,7,2,0,19,115,81.43%,Silver,medal
2017,George,Lucas,Diniz,Alencar,5,3,0,7,2,0,17,188,69.54%,Bronze,medal
2017,Pedro,Henrique,Sacramento,de,Oliveira,7,4,0,2,0,1,14,342,44.46%,Honourable,mention
2017,André,Yuji,Hisatsuga,7,1,0,7,0,0,15,292,52.61%,Honourable,mention
2016,João,César,Campos,Vargas,7,7,0,7,1,3,25,78,87.19%,Silver,medal
2016,George,Lucas,Diniz,Alencar,7,1,0,7,3,0,18,206,65.89%,Bronze,medal
2016,Andrey,Jhen,Shan,Chen,7,3,0,7,1,7,25,78,87.19%,Silver,medal
2016,Daniel,Lima,Braga,7,7,0,7,3,0,24,94,84.53%,Silver,medal
2016,Pedro,Henrique,Sacramento,de,Oliveira,7,0,0,7,7,3,24,94,84.53%,Silver,medal
2016,Gabriel,Toneatti,Vercelli,7,7,0,7,1,0,22,137,77.37%,Silver,medal
2015,João,César,Campos,Vargas,7,2,1,7,1,0,18,140,75.87%,Bronze,medal
2015,Murilo,Corato,Zanarella,7,1,0,7,3,1,19,118,79.69%,Silver,medal
2015,Rafael,Filipe,Dos,Santos,3,1,1,7,3,0,15,217,62.50%,Bronze,medal
2015,Daniel,Lima,Braga,7,1,1,7,3,0,19,118,79.69%,Silver,medal
2015,Pedro,Henrique,Sacramento,de,Oliveira,7,1,1,7,4,2,22,76,86.98%,Silver,medal
2015,Gabriel,Toneatti,Vercelli,7,1,1,7,0,0,16,183,68.40%,Bronze,medal
2014,Murilo,Corato,Zanarella,6,3,0,7,7,1,24,102,81.93%,Silver,medal
2014,Daniel,Lima,Braga,7,6,0,7,2,0,22,124,78.00%,Silver,medal
2014,Victor,Oliveira,Reis,7,0,1,7,2,0,17,256,54.38%,Bronze,medal
2014,Alexandre,Perozim,de,Faveri,7,7,0,7,0,0,21,163,71.02%,Bronze,medal
2014,Alessandro,Augusto,Pinto,de,Oliveira,Pacanowski,7,1,0,7,0,0,15,296,47.23%,Honourable,mention
2014,Rodrigo,Sanches,Angelo,7,7,0,7,0,2,23,109,80.68%,Silver,medal
2013,Franco,Matheus,de,Alencar,Severo,7,0,0,7,7,0,21,163,69.20%,Bronze,medal
2013,Victor,de,Oliveira,Bitarães,1,0,0,7,3,0,11,306,42.02%,Honourable,mention
2013,Rafael,Kazuhiro,Miyazaki,7,7,0,7,7,0,28,61,88.59%,Silver,medal
2013,Victor,Oliveira,Reis,7,3,0,7,7,0,24,131,75.29%,Silver,medal
2013,Alessandro,Augusto,Pinto,de,Oliveira,Pacanowski,1,3,0,7,0,0,11,306,42.02%,Honourable,mention
2013,Rodrigo,Sanches,Angelo,7,7,0,7,7,1,29,57,89.35%,Silver,medal
2012,João,Lucas,Camelo,Sá,7,7,3,3,4,0,24,72,87.00%,Silver,medal
2012,Franco,Matheus,de,Alencar,Severo,7,7,0,6,0,0,20,140,74.54%,Bronze,medal
2012,Henrique,Gasparini,Fiúza,Do,Nascimento,7,2,0,7,0,1,17,182,66.85%,Bronze,medal
2012,Rafael,Kazuhiro,Miyazaki,7,0,0,7,0,0,14,254,53.66%,Bronze,medal
2012,Maria,Clara,Mendes,Silva,7,0,0,3,3,0,13,277,49.45%,Honourable,mention
2012,Rodrigo,Sanches,Angelo,7,7,0,7,7,0,28,33,94.14%,Gold,medal
2011,Deborah,Barbosa,Alves,7,1,0,7,5,0,20,171,69.75%,Bronze,medal
2011,João,Lucas,Camelo,Sá,7,0,1,7,7,0,22,113,80.07%,Silver,medal
2011,Henrique,Gasparini,Fiúza,Do,Nascimento,7,1,0,7,7,0,22,113,80.07%,Silver,medal
2011,Gustavo,Lisbôa,Empinotti,7,1,0,7,1,0,16,253,55.16%,Bronze,medal
2011,André,Macieira,Braga,Costa,7,0,1,7,6,1,22,113,80.07%,Silver,medal
2011,Maria,Clara,Mendes,Silva,3,0,1,7,7,1,19,186,67.08%,Bronze,medal
2010,Deborah,Barbosa,Alves,7,0,0,7,0,0,14,266,49.14%,Honourable,mention
2010,João,Lucas,Camelo,Sá,3,0,0,7,0,0,10,366,29.94%,Honourable,mention
2010,Marcelo,Tadeu,de,Sá,Oliveira,Sales,7,7,1,7,0,0,22,76,85.60%,Silver,medal
2010,Hanon,Guy,Lima,Rossi,4,1,0,7,0,0,12,337,35.51%,Honourable,mention
2010,Gustavo,Lisbôa,Empinotti,7,6,0,7,0,0,20,151,71.21%,Bronze,medal
2010,Matheus,Secco,Torres,da,Silva,7,7,0,7,0,0,21,106,79.85%,Silver,medal
2009,Marcelo,Tadeu,de,Sá,Oliveira,Sales,7,5,0,7,7,0,26,110,80.67%,Silver,medal
2009,Renan,Henrique,Finder,7,7,1,7,7,0,29,62,89.18%,Silver,medal
2009,Davi,Lopes,Alves,de,Medeiros,7,6,1,5,3,0,22,168,70.39%,Bronze,medal
2009,Marco,Antonio,Lopes,Pedroso,7,5,1,6,3,0,22,168,70.39%,Bronze,medal
2009,Henrique,Pondé,de,Oliveira,Pinto,7,7,7,6,7,3,37,10,98.40%,Gold,medal
2009,Matheus,Secco,Torres,da,Silva,7,7,0,7,3,0,24,130,77.13%,Silver,medal
2008,Renan,Henrique,Finder,7,7,2,7,7,0,30,48,91.20%,Silver,medal
2008,Marcelo,Matheus,Gauy,7,1,0,7,0,0,15,238,55.62%,Bronze,medal
2008,Davi,Lopes,Alves,de,Medeiros,7,5,0,7,7,0,26,78,85.58%,Silver,medal
2008,Henrique,Pondé,de,Oliveira,Pinto,7,7,0,7,7,1,29,57,89.51%,Silver,medal
2008,Régis,Prado,Barbosa,7,4,0,7,7,0,25,92,82.96%,Silver,medal
2008,Rafael,Tupynambá,Dutra,7,5,0,7,7,1,27,71,86.89%,Silver,medal
2007,Guilherme,Phillipe,Figueiredo,3,1,0,7,1,0,12,266,48.94%,Honourable,mention
2007,Ramon,Moreira,Nunes,4,7,0,7,1,0,19,133,74.57%,Bronze,medal
2007,Henrique,Pondé,de,Oliveira,Pinto,6,1,0,7,6,1,21,110,79.00%,Silver,medal
2007,Régis,Prado,Barbosa,7,7,1,7,1,0,23,83,84.20%,Silver,medal
2007,Rafael,Sampaio,de,Rezende,3,6,0,7,1,0,17,161,69.17%,Bronze,medal
2007,Rafael,Tupynambá,Dutra,3,2,0,7,1,1,14,226,56.65%,Bronze,medal
2006,Leandro,Farias,Maia,7,1,1,7,0,0,16,161,67.81%,Bronze,medal
2006,André,Linhares,Rodrigues,7,1,0,7,0,0,15,189,62.17%,Bronze,medal
2006,Rafael,Mendes,de,Oliveira,7,1,1,7,1,0,17,150,70.02%,Bronze,medal
2006,Régis,Prado,Barbosa,7,1,0,7,0,0,15,189,62.17%,Bronze,medal
2006,Leonardo,Ribeiro,de,Castro,Carvalho,7,4,0,7,0,0,18,132,73.64%,Bronze,medal
2006,Guilherme,Rodrigues,Nogueira,de,Souza,7,1,0,7,0,0,15,189,62.17%,Bronze,medal
2005,Edson,Bezerra,Lopes,1,0,0,2,3,0,6,328,36.13%
2005,Leandro,Farias,Maia,7,1,0,1,0,0,9,277,46.09%,Honourable,mention
2005,Levi,Máximo,Viana,1,4,0,1,0,0,6,328,36.13%
2005,Guilherme,Rodrigues,Nogueira,de,Souza,0,1,1,7,0,1,10,261,49.22%,Honourable,mention
2005,Thomás,Yoiti,Sasaki,Hoshina,0,0,0,7,7,0,14,225,56.25%,Bronze,medal
2005,Gabriel,Tavares,Bujokas,7,7,7,7,7,2,37,23,95.70%,Gold,medal
2004,Thiago,Costa,Leite,Santos,7,3,3,6,1,1,21,159,67.42%,Bronze,medal
2004,Rafael,Daigo,Hirama,6,2,2,7,7,2,26,93,81.03%,Silver,medal
2004,Rafael,Marini,Silva,6,1,1,1,0,7,16,229,52.99%,Bronze,medal
2004,Fábio,Dias,Moreira,6,7,1,5,1,1,21,159,67.42%,Bronze,medal
2004,Gabriel,Tavares,Bujokas,3,6,1,7,5,7,29,65,86.80%,Silver,medal
2004,Henry,Wei,Cheng,Hsu,6,1,1,7,3,1,19,187,61.65%,Bronze,medal
2003,Alex,Corrêa,Abreu,7,3,0,7,1,0,18,107,76.75%,Bronze,medal
2003,Larissa,Cavalcante,Queiroz,de,Lima,1,0,0,7,0,1,9,269,41.23%,Honourable,mention
2003,Samuel,Barbosa,Feitosa,2,2,0,7,0,7,18,107,76.75%,Bronze,medal
2003,Rafael,Daigo,Hirama,0,1,0,7,3,0,11,231,49.56%,Honourable,mention
2003,Fábio,Dias,Moreira,7,3,0,7,1,1,19,98,78.73%,Silver,medal
2003,Davi,Máximo,Alexandrino,Nogueira,2,3,0,7,4,1,17,124,73.03%,Bronze,medal
2002,Alex,Corrêa,Abreu,0,7,1,3,6,1,18,168,65.06%,Bronze,medal
2002,Larissa,Cavalcante,Queiroz,de,Lima,7,6,0,7,7,0,27,58,88.08%,Silver,medal
2002,Thiago,de,Silva,Sobral,6,6,0,7,1,0,20,145,69.87%,Bronze,medal
2002,Guilherme,Issao,Camarinha,Fujiwara,7,7,1,1,1,0,17,177,63.18%,Bronze,medal
2002,Yuri,Gomes,Lima,6,7,1,4,2,0,20,145,69.87%,Bronze,medal
2002,Davi,Máximo,Alexandrino,Nogueira,6,6,1,6,2,0,21,133,72.38%,Bronze,medal
2001,Alex,Corrêa,Abreu,7,7,0,7,2,0,23,73,84.75%,Silver,medal
2001,Thiago,Barros,Rodrigues,Costa,4,0,0,7,7,0,18,127,73.31%,Bronze,medal
2001,Carlos,Stein,Naves,de,Brito,6,0,0,7,7,0,20,108,77.33%,Silver,medal
2001,Davi,Máximo,Alexandrino,Nogueira,7,0,0,7,7,0,21,97,79.66%,Silver,medal
2001,Daniel,Pinheiro,Sobreira,6,0,0,7,2,0,15,164,65.47%,Bronze,medal
2001,Humberto,Silva,Naves,7,7,0,7,2,0,23,73,84.75%,Silver,medal
2000,Daniel,Massaki,Yamamoto,7,1,0,3,2,0,13,190,58.91%,Bronze,medal
2000,Ulisses,Medeiros,de,Albuquerque,7,1,0,1,0,0,9,260,43.70%,Honourable,mention
2000,Daniel,Nobuo,Uno,7,2,1,7,0,0,17,138,70.22%,Bronze,medal
2000,Humberto,Silva,Naves,0,1,0,2,1,0,4,368,20.22%
2000,Fabrício,Siqueira,Benevides,7,1,1,3,0,0,12,204,55.87%,Bronze,medal
2000,Sérgio,Tadao,Martins,0,0,0,0,1,2,3,394,14.57%
1999,Pedro,Paulo,de,Simoni,Gouveia,4,0,0,1,7,0,12,202,55.23%,Bronze,medal
1999,Daniel,Massaki,Yamamoto,3,2,1,1,0,1,8,292,35.19%
1999,Daniel,Nobuo,Uno,5,1,3,1,0,1,11,227,49.67%
1999,Humberto,Silva,Naves,5,0,3,7,0,2,17,119,73.72%,Bronze,medal
1999,Fabrício,Siqueira,Benevides,7,0,0,5,1,0,13,178,60.58%,Bronze,medal
1999,Sérgio,Tadao,Martins,4,1,0,5,3,1,14,159,64.81%,Bronze,medal
1998,Emanuel,Carneiro,3,7,2,3,7,1,23,104,75.36%,Bronze,medal
1998,Daniele,Veras,de,Andrade,2,0,2,0,3,0,7,281,33.01%
1998,Glauf,S.,D.,Moreira,Júnior,2,0,1,4,0,0,7,281,33.01%
1998,Mauricio,Pereira,Carrari,2,0,1,1,7,0,11,226,46.17%,Honourable,mention
1998,Murali,Srinivasan,Vajapeyan,3,0,2,0,7,0,12,218,48.09%,Honourable,mention
1998,Rui,Lopes,Viana,Filho,7,0,7,7,7,3,31,29,93.30%,Gold,medal
1997,André,Arroyo,Ruiz,2,4,7,6,0,0,19,167,63.83%,Bronze,medal
1997,Emanuel,Carneiro,3,7,0,4,6,0,20,155,66.45%,Bronze,medal
1997,Marcelo,de,Souza,4,7,0,3,0,0,14,232,49.67%,Honourable,mention
1997,Murali,Srinivasan,Vajapeyan,1,7,0,6,7,0,21,142,69.28%,Bronze,medal
1997,Frederico,Vale,Girão,3,7,0,6,1,1,18,177,61.66%,Bronze,medal
1997,Rui,Lopes,Viana,Filho,3,7,0,7,7,1,25,100,78.43%,Silver,medal
1996,André,Arroyo,Ruiz,7,1,2,0,0,0,10,216,49.17%,Honourable,mention
1996,Eduardo,Cabral,Balreira,4,1,1,1,0,0,7,248,41.61%
1996,André,Luís,de,Souza,Neves,1,2,1,0,0,1,5,290,31.68%
1996,Murali,Srinivasan,Vajapeyan,4,1,2,1,0,0,8,236,44.44%
1996,Carlos,Yuzo,Shine,2,1,1,1,0,1,6,266,37.35%
1995,Artur,Ávila,Cordeiro,de,Melo,7,7,7,7,7,2,37,23,94.65%,Gold,medal
1995,Breno,de,Alencar,Araripe,Falcão,7,0,3,1,0,0,11,285,30.90%,Honourable,mention
1995,Fernando,Antonio,de,Araújo,Carneiro,7,0,1,6,0,0,14,245,40.63%,Honourable,mention
1995,André,Luís,de,Souza,Neves,2,0,2,0,6,0,10,291,29.44%
1995,Davi,Ponciano,Araújo,Lima,7,0,2,0,0,0,9,306,25.79%,Honourable,mention
1995,André,Reys,Leal,0,0,1,4,0,0,5,349,15.33%
1994,Paulo,José,Bonfim,Gomes,Rodrigues,0,7,0,4,3,0,14,244,36.72%,Honourable,mention
1994,Marcelo,Mendes,de,Oliveira,0,7,2,1,1,0,11,284,26.30%,Honourable,mention
1994,Pablo,Emanuel,6,7,7,4,7,0,31,78,79.95%,Silver,medal
