2021,Óðinn,Andrason,0,0,0,0,0,0,0,533,13.92%
2021,Viktor,Már,Guðmundsson,1,0,0,0,0,0,1,499,19.42%
2021,Arnar,Ingason,0,0,0,0,0,0,0,533,13.92%
2021,Selma,Rebekka,Kattoll,1,0,0,0,0,0,1,499,19.42%
2021,Benedikt,Vilji,Magnússon,7,0,0,0,0,0,7,372,39.97%,Honourable,mention
2021,Einar,Andri,Víðisson,2,0,0,0,0,0,2,470,24.11%
2020,Karl,Andersson,Claesson,0,0,0,3,0,0,3,512,16.91%
2020,Andri,Snær,Axelsson,0,0,0,0,3,0,3,512,16.91%
2020,Bjarki,Baldursson,Harksen,0,0,0,0,0,0,0,560,9.11%
2020,Emil,Fjóluson,Thoroddsen,0,0,0,3,0,0,3,512,16.91%
2020,Arnar,Ágúst,Kristjánsson,7,2,0,3,0,0,12,358,41.95%,Honourable,mention
2020,Kári,Rögnvaldsson,1,0,0,0,0,0,1,532,13.66%
2019,Andri,Snær,Axelsson,7,0,0,0,0,0,7,463,25.48%,Honourable,mention
2019,Árni,Bjarnsteinsson,1,0,0,4,2,0,7,463,25.48%
2019,Friðrik,Snær,Björnsson,1,0,0,1,2,0,4,489,21.29%
2019,Vigdís,Gunnarsdóttir,1,0,0,0,7,0,8,444,28.55%,Honourable,mention
2019,Tómas,Ingi,Hróflsson,5,0,0,1,2,0,8,444,28.55%
2019,Arnar,Ágúst,Kristjánsson,1,0,0,0,2,0,3,504,18.87%
2018,Ari,Páll,Agnarsson,7,1,0,7,0,0,15,290,51.26%,Honourable,mention
2018,Elvar,Wang,Atlason,7,2,0,7,1,0,17,250,58.01%,Bronze,medal
2018,Andri,Snær,Axelsson,1,0,0,2,0,0,3,486,18.21%
2018,Hrólfur,Eyjólfsson,0,0,0,7,0,0,7,430,27.66%,Honourable,mention
2018,Tómas,Ingi,Hrólfsson,7,0,0,2,1,0,10,368,38.11%,Honourable,mention
2018,Breki,Pálsson,0,1,0,2,1,0,4,470,20.91%
2017,Ari,Páll,Agnarsson,5,0,0,1,0,0,6,538,12.54%
2017,Elvar,Wang,Atlason,7,3,0,4,0,0,14,342,44.46%,Honourable,mention
2017,Hrólfur,Eyjólfsson,7,0,0,0,0,0,7,528,14.17%,Honourable,mention
2017,Atli,Fannar,Franklín,7,1,0,4,0,0,12,416,32.41%,Honourable,mention
2017,Breki,Pálsson,4,1,0,0,0,0,5,547,11.07%
2017,Valgeir,Sigurðsson,1,0,0,0,0,0,1,582,5.37%
2016,Hannes,Kristinn,Árnason,0,0,0,1,0,0,1,539,10.48%
2016,Elvar,Wang,Atlason,1,0,0,2,0,0,3,501,16.81%
2016,Guðjón,Helgi,Auðunsson,5,0,0,2,0,0,7,443,26.46%
2016,Martha,Guðrún,Bjarnadóttir,1,0,0,0,0,0,1,539,10.48%
2016,Atli,Fannar,Franklín,5,0,0,0,0,0,5,481,20.13%
2016,Álfheiður,Edda,Sigurðardóttir,1,1,0,0,4,0,6,469,22.13%
2015,Dagur,Tómas,Ásgeirsson,6,0,0,7,0,0,13,283,51.04%,Honourable,mention
2015,Elvar,Wang,Atlason,0,0,0,1,0,0,1,532,7.81%
2015,Atli,Fannar,Franklín,1,0,0,2,0,0,3,480,16.84%
2015,Hjalti,Þór,Ísleifsson,1,0,0,7,0,0,8,394,31.77%,Honourable,mention
2015,Garðar,Andri,Sigurðsson,7,1,0,2,0,0,10,337,41.67%,Honourable,mention
2015,Jóhann,Ólafur,Sveinbjarnarson,4,1,0,0,1,0,6,431,25.35%
2014,Sigurður,Jens,Albertsson,7,6,0,7,1,0,21,163,71.02%,Bronze,medal
2014,Dagur,Tómas,Ásgeirsson,1,2,0,1,0,0,4,476,15.03%
2014,Kristján,Andri,Gunnarsson,0,0,0,1,0,0,1,507,9.48%
2014,Hjalti,Þór,Ísleifsson,0,0,0,7,0,0,7,446,20.39%,Honourable,mention
2014,Garðar,Andri,Sigurðsson,2,6,0,1,0,0,9,404,27.91%
2014,Jóhann,Ólafur,Sveinbjarnarson,3,1,0,1,0,0,5,470,16.10%
2013,Sigurður,Jens,Albertsson,0,2,0,3,0,0,5,436,17.30%
2013,Benedikt,Blöndal,7,1,0,0,0,0,8,355,32.70%,Honourable,mention
2013,Aðalbjörg,Egilsdóttir,0,0,0,0,0,0,0,494,6.27%
2013,Jón,Aron,Lundberg,0,0,0,0,0,0,0,494,6.27%
2013,Gunnar,Thor,Örnólfsson,0,6,0,0,0,0,6,429,18.63%
2013,Ásgeir,Valfells,0,7,0,0,1,0,8,355,32.70%,Honourable,mention
2012,Sigurður,Jens,Albertsson,1,0,0,1,0,0,2,498,8.97%
2012,Sigurður,Kári,Árnason,4,0,0,3,0,0,7,425,22.34%
2012,Benedikt,Blöndal,1,1,0,2,0,0,4,465,15.02%
2012,Hjörvar,Logi,Ingvarsson,1,0,0,0,0,0,1,514,6.04%
2012,Arnór,Valdimarsson,2,0,0,2,0,0,4,465,15.02%
2012,Ásgeir,Valfells,0,0,0,3,0,0,3,483,11.72%
2011,Sigurður,Kári,Árnason,3,0,0,1,0,0,4,466,17.26%
2011,Benedikt,Blöndal,7,0,0,2,0,0,9,378,32.92%,Honourable,mention
2011,Hólmfríður,Hannesdóttir,3,0,0,0,2,0,5,449,20.28%
2011,Áslaug,Haraldsdóttir,7,0,0,7,1,0,15,282,50.00%,Honourable,mention
2011,Ásgeir,Valfells,7,0,0,3,2,0,12,320,43.24%,Honourable,mention
2011,Haukur,Óskar,Þorgeirsson,2,0,0,0,1,0,3,491,12.81%
2010,Sólrún,Halla,Einarsdóttir,7,0,0,3,0,0,10,366,29.94%,Honourable,mention
2010,Paul,Frigge,4,1,0,0,0,0,5,461,11.71%
2010,Ragnheiður,Guðbrandsdóttir,2,2,0,7,0,0,11,351,32.82%,Honourable,mention
2010,Áslaug,Haraldsdóttir,5,0,0,7,0,0,12,337,35.51%,Honourable,mention
2010,Helgi,Kristjánsson,1,1,0,3,1,0,6,445,14.78%
2010,Helga,Kristín,Ólafsdóttir,1,1,0,7,0,0,9,386,26.10%,Honourable,mention
2009,Ingólfur,Eðvarðsson,7,0,0,0,0,0,7,393,30.50%,Honourable,mention
2009,Ögmundur,Eiríksson,6,0,0,0,0,0,6,416,26.42%
2009,Paul,Frigge,4,0,0,0,0,0,4,444,21.45%
2009,Helgi,Kristjánsson,3,0,0,0,1,0,4,444,21.45%
2009,Helga,Kristín,Ólafsdóttir,0,0,0,0,0,0,0,547,3.19%
2009,Arna,Pálsdóttir,5,0,0,0,0,0,5,429,24.11%
2008,Ingólfur,Eðvarðsson,0,1,0,1,0,0,2,479,10.49%
2008,Guðmundur,Reynir,Gunnarsson,7,1,0,7,2,0,17,199,62.92%,Bronze,medal
2008,Hlín,Önnudóttir,0,0,0,4,0,0,4,448,16.29%
2008,Trausti,Sæmundsson,1,1,0,4,0,0,6,407,23.97%
2008,Auðunn,Skúta,Snæbjarnarson,1,0,0,1,0,0,2,479,10.49%
2007,Jón,Benediktsson,0,0,0,0,0,0,0,506,2.70%
2007,Ögmundur,Eiríksson,0,0,0,1,0,0,1,482,7.32%
2007,Guðmundur,Reynir,Gunnarsson,3,1,0,7,1,0,12,266,48.94%,Honourable,mention
2007,Einar,Axel,Helgason,3,1,0,6,0,0,10,322,38.15%
2007,Hlín,Önnudóttir,0,0,0,6,0,0,6,430,17.34%
2007,Pétur,Orri,Ragnarsson,5,0,0,1,0,0,6,430,17.34%
2006,Jón,Benediktsson,5,0,0,1,0,0,6,422,15.29%
2006,Guðmundur,Reynir,Gunnarsson,7,0,0,7,0,0,14,254,49.09%,Honourable,mention
2006,Einar,Axel,Helgason,7,1,0,2,0,0,10,335,32.80%,Honourable,mention
2006,Elvar,Steinn,Kjartansson,5,0,0,2,0,0,7,408,18.11%
2006,Pétur,Orri,Ragnarsson,5,1,0,2,0,0,8,388,22.13%
2006,Örn,Stefánsson,7,4,0,7,0,0,18,132,73.64%,Bronze,medal
2005,María,Helga,Guðmundsdóttir,0,1,0,1,0,0,2,396,22.85%
2005,Einar,Axel,Helgason,0,1,0,1,0,0,2,396,22.85%
2005,Baldur,Sigurðsson,0,3,0,0,0,0,3,368,28.32%
2005,Örn,Stefánsson,7,1,0,6,0,0,14,225,56.25%,Bronze,medal
