2021,Matīss,Kristiņš,7,0,0,0,1,0,8,348,43.85%,Honourable,mention
2021,Rolands,Lopatko,6,2,0,7,0,0,15,180,71.04%,Bronze,medal
2021,Līva,Oliņa,6,0,0,0,7,0,13,268,56.80%,Bronze,medal
2021,Kims,Georgs,Pavlovs,5,0,0,7,0,0,12,290,53.24%,Bronze,medal
2021,Ilmārs,Štolcers,1,0,0,7,0,0,8,348,43.85%,Honourable,mention
2021,Artis,Vijups,7,0,0,1,0,0,8,348,43.85%,Honourable,mention
2020,Rolands,Lopatko,7,0,0,7,0,0,14,317,48.62%,Honourable,mention
2020,Jānis,Pudāns,0,0,0,7,0,0,7,445,27.80%,Honourable,mention
2020,Ingus,Smotrovs,0,0,0,7,0,0,7,445,27.80%,Honourable,mention
2020,Viesturs,Spūlis,0,0,1,7,0,0,8,419,32.03%,Honourable,mention
2020,Ilmārs,Štolcers,7,0,0,7,0,0,14,317,48.62%,Honourable,mention
2020,Artis,Vijups,7,0,0,7,0,0,14,317,48.62%,Honourable,mention
2019,Kims,Georgs,Pavlovs,7,0,0,0,0,0,7,463,25.48%,Honourable,mention
2019,Jānis,Pudāns,1,0,0,1,2,0,4,489,21.29%
2019,Agnis,Salmiņš,6,0,0,0,7,0,13,361,41.94%,Honourable,mention
2019,Ingus,Smotrovs,7,0,0,0,7,0,14,345,44.52%,Honourable,mention
2019,Artem,Ubaidullaev,7,0,0,7,2,0,16,303,51.29%,Honourable,mention
2019,Anete,Valnere,1,1,0,0,0,0,2,523,15.81%
2018,Rūta,Ozoliņa,1,2,0,3,0,0,6,441,25.80%
2018,Maksims,Pogumirskis,0,2,0,7,1,0,10,368,38.11%,Honourable,mention
2018,Ingus,Smotrovs,0,0,0,0,1,0,1,538,9.44%
2018,Artem,Ubaidullaev,7,2,0,1,1,0,11,350,41.15%,Honourable,mention
2018,Anete,Valnere,0,3,0,2,1,1,7,430,27.66%
2018,Ēriks,Vilunas,1,3,0,0,1,0,5,452,23.95%
2017,Ruslans,Aleksejevs,7,0,0,3,0,0,10,457,25.73%,Honourable,mention
2017,Artūrs,Banga,7,0,0,7,3,0,17,188,69.54%,Bronze,medal
2017,Reinis,Cirpons,7,1,0,7,0,0,15,292,52.61%,Honourable,mention
2017,Ingus,Jānis,Pretkalniņš,7,3,0,0,7,0,17,188,69.54%,Bronze,medal
2017,Artem,Ubaidullaev,5,3,0,0,0,0,8,497,19.22%
2017,Agnese,Upīte,6,1,0,7,3,0,17,188,69.54%,Bronze,medal
2016,Artūrs,Banga,1,2,0,0,0,0,3,501,16.81%
2016,Reinis,Cirpons,7,0,0,7,0,0,14,312,48.25%,Honourable,mention
2016,Raitis,Rūsiņš,Kriķis,2,0,0,0,0,0,2,515,14.48%
2016,Valts,Krūmiņš,4,2,0,5,0,0,11,379,37.10%
2016,Aleksejs,Popovs,7,0,0,7,0,0,14,312,48.25%,Honourable,mention
2016,Ingus,Jānis,Pretkalniņš,0,2,0,0,0,6,8,429,28.79%
2015,Artūrs,Banga,1,0,0,7,0,0,8,394,31.77%,Honourable,mention
2015,Deniss,Dunaveckis,1,0,0,0,1,0,2,508,11.98%
2015,Jēkabs,Mežinskis,1,1,0,0,1,0,3,480,16.84%
2015,Aleksejs,Popovs,7,0,0,2,1,0,10,337,41.67%,Honourable,mention
2015,Annija,Varkale,3,0,0,2,0,0,5,449,22.22%
2015,Aleksejs,Zajakins,7,0,0,0,1,0,8,394,31.77%,Honourable,mention
2014,Deniss,Dunaveckis,7,5,0,7,7,0,26,83,85.33%,Silver,medal
2014,Vladislavs,Kļevickis,7,1,0,7,2,0,17,256,54.38%,Bronze,medal
