2021,Aya,Aguerjout,2,0,0,7,0,0,9,332,46.44%,Honourable,mention
2021,Youssef,Bouhtouch,2,0,0,0,0,0,2,470,24.11%
2021,Adam,El,Kharraze,0,0,0,2,0,0,2,470,24.11%
2021,Moaad,Elmoutassim,5,0,0,0,0,0,5,426,31.23%
2021,Ismail,Guennoun,0,0,0,0,7,0,7,372,39.97%,Honourable,mention
2021,Mohammed,Ayoub,Mebtoul,1,0,0,7,0,0,8,348,43.85%,Honourable,mention
2020,Aya,Aguerjout,7,7,0,0,0,0,14,317,48.62%,Honourable,mention
2020,Abderrahmane,Driouch,7,0,0,0,0,0,7,445,27.80%,Honourable,mention
2020,Adam,El,Oirghi,0,0,0,0,0,0,0,560,9.11%
2020,Inès,El-Bouzaidi,Tiali,4,0,0,0,1,0,5,498,19.19%
2020,Mohammed,Lagmah,0,0,0,0,0,0,0,560,9.11%
2020,Mohammed,Ayoub,Mebtoul,0,0,0,0,0,0,0,560,9.11%
2019,Zakaria,Ajerame,7,1,0,2,2,0,12,376,39.52%,Honourable,mention
2019,Marouane,Chafi,6,1,0,7,2,0,16,303,51.29%,Honourable,mention
2019,Mariam,El,Khatri,7,2,0,0,2,0,11,386,37.90%,Honourable,mention
2019,Adam,El,Oirghi,6,0,0,1,2,0,9,417,32.90%
2019,Ines,El-Bouzaidi,Tiali,7,1,0,1,1,0,10,402,35.32%,Honourable,mention
2019,Ziad,Eddine,Oumzil,7,7,0,7,1,0,22,168,73.06%,Bronze,medal
2018,Aymen,Echarghaoui,7,0,0,0,4,1,12,338,43.17%,Honourable,mention
2018,Ahmed,El,Bajdali,7,1,0,0,0,0,8,413,30.52%,Honourable,mention
2018,Omar,El,Hadri,0,0,0,6,0,0,6,441,25.80%
2018,Zakariae,Hamzaoui,7,2,0,0,1,0,10,368,38.11%,Honourable,mention
2018,Elias,Kaichouh,3,3,0,0,0,0,6,441,25.80%
2018,Imad,Saidi,Alaoui,3,0,0,0,1,0,4,470,20.91%
2017,Ahmed-Amine,Anzali,5,0,0,7,0,0,12,416,32.41%,Honourable,mention
2017,Ahmed,Asini,7,3,0,7,0,0,17,188,69.54%,Bronze,medal
2017,Mamoun,Ben,Chekroun,7,3,0,3,0,0,13,390,36.64%,Honourable,mention
2017,Fahd,Et-Tahery,7,3,0,0,0,0,10,457,25.73%,Honourable,mention
2017,Abdellah,Marzoug,4,3,0,1,0,0,8,497,19.22%
2017,El,Mehdi,Oudaoud,7,1,0,7,0,0,15,292,52.61%,Honourable,mention
2016,Houdaifa,Ahmidan,2,0,0,0,0,0,2,515,14.48%
2016,Youssef,Ammi,7,0,0,0,0,0,7,443,26.46%,Honourable,mention
2016,Joshua,Noah,Benabou,7,0,0,5,0,0,12,368,38.94%,Honourable,mention
2016,Houssam,El,Cheairi,7,1,0,6,4,0,18,206,65.89%,Bronze,medal
2016,Hajar,Hanafi,6,0,0,0,0,0,6,469,22.13%
2016,Hamza,Lamsaoub,1,0,0,0,0,0,1,539,10.48%
2015,Abdellah,Aznag,0,1,0,0,1,0,2,508,11.98%
2015,Ali,Baouan,2,0,0,7,2,0,11,322,44.27%,Honourable,mention
2015,Anass,El,Idrissi,1,0,1,2,1,0,5,449,22.22%
2015,Yassine,El,Kaouni,3,0,0,2,0,0,5,449,22.22%
2015,Mouad,Moutaoukil,0,0,0,0,1,0,1,532,7.81%
2015,Zouhair,Ziani,0,0,0,0,3,0,3,480,16.84%
2014,Reda,Bahi,Slaoui,0,0,0,1,0,0,1,507,9.48%
2014,Mohammed,Amine,Bennouna,3,0,0,7,0,0,10,387,30.95%,Honourable,mention
2014,Mohamed,Hibat,Allah,3,0,0,1,0,0,4,476,15.03%
2014,Zouhair,Khatouri,7,0,0,0,0,0,7,446,20.39%,Honourable,mention
2014,Amine,Natik,7,0,0,0,0,0,7,446,20.39%,Honourable,mention
2014,Aadil,Oufkir,7,0,0,7,0,0,14,321,42.75%,Honourable,mention
2013,Ali,Barki,0,0,0,0,0,0,0,494,6.27%
2013,Majdouline,Borji,0,0,0,0,1,0,1,474,10.08%
2013,Mohammed-Amine,Bouayad,1,0,0,7,0,0,8,355,32.70%,Honourable,mention
2013,Aymane,Masrour,4,0,0,0,2,0,6,429,18.63%
2013,Bilal,Mouhib,0,0,0,1,1,0,2,460,12.74%
2012,Mostafa,Adnane,7,7,0,2,0,0,16,204,62.82%,Bronze,medal
2012,Aboubakr,Amzil,5,0,0,2,0,0,7,425,22.34%
2012,Marouane,Belhaouz,0,0,0,1,0,0,1,514,6.04%
2012,Mountassir,Farid,5,0,0,3,0,0,8,398,27.29%
2012,Mohamed,Mehdi,Ouaki,7,7,0,3,0,0,17,182,66.85%,Bronze,medal
2011,Mohamed,El,Alami,6,0,4,0,7,0,17,222,60.68%,Bronze,medal
2011,Nizar,El,Idrissi,1,0,0,0,2,0,3,491,12.81%
2011,Elbaraa,Elalami,7,0,7,7,1,0,22,113,80.07%,Silver,medal
2011,Youssef,Kaichouh,7,0,0,1,1,0,9,378,32.92%,Honourable,mention
2011,Majdouline,Laanaiya,7,0,0,0,2,0,9,378,32.92%,Honourable,mention
2011,Mohammed,Hamza,Sayah,2,0,0,1,1,0,4,466,17.26%
2010,Amine,Anoun,7,0,0,0,0,0,7,418,19.96%,Honourable,mention
2010,Mohamed,Anass,Bentaleb,7,0,0,0,0,0,7,418,19.96%,Honourable,mention
2010,Omar,El,Housni,6,0,0,7,0,0,13,313,40.12%,Honourable,mention
2010,Oussama,El,Mir,5,0,0,0,1,0,6,445,14.78%
2010,Abdelmalek,Mharchi,6,0,0,1,0,0,7,418,19.96%
2010,Salim,Tayou,7,1,0,7,0,0,15,226,56.81%,Bronze,medal
2009,Naoufal,Aghbal,3,1,0,0,0,0,4,444,21.45%
2009,Mohammed,Benslimane,0,1,0,0,1,0,2,482,14.72%
2009,Amine,Boutaybi,5,1,0,0,1,0,7,393,30.50%
2009,Abdelilah,El,Hadfaoui,2,3,0,1,1,0,7,393,30.50%
2009,Rim,Hariss,2,0,0,5,2,0,9,354,37.41%
2009,Abdelatif,Mharchi,0,0,0,3,0,0,3,459,18.79%
2008,Mustapha,Abourouh,0,0,0,4,0,0,4,448,16.29%
2008,Oussama,Alami,0,0,0,7,0,0,7,392,26.78%,Honourable,mention
2008,Amina,Doumane,0,5,0,7,0,0,12,297,44.57%,Honourable,mention
2008,Mahmoud,Ezzaki,7,5,0,6,0,0,18,186,65.36%,Bronze,medal
2008,Amine,Himedi,0,4,0,4,0,0,8,368,31.27%
2008,Mounir,Zerdani,0,5,0,4,0,0,9,346,35.39%
2007,Chakour,Driss,0,0,0,2,1,0,3,454,12.72%
2007,Mahmoud,Ezzaki,0,1,0,7,0,0,8,365,29.87%,Honourable,mention
2007,Diane,Idriss,0,2,0,7,1,0,10,322,38.15%,Honourable,mention
2007,Ibn,Al,Kadi,Mohamed,0,0,0,0,0,0,0,506,2.70%
2007,Oudghiri,Idrissi,Youssefi,Mohcine,3,2,0,1,1,0,7,402,22.74%
2007,Laâmarti,Yassin,0,0,0,0,0,0,0,506,2.70%
