2010,Aaron,Wan,Yau,Chong,7,7,1,7,7,0,29,18,96.74%,Gold,medal
2010,Timothy,Large,7,1,0,7,0,0,15,226,56.81%,Bronze,medal
2010,Stacey,Wing,Chee,Law,7,7,0,7,1,0,22,76,85.60%,Silver,medal
2010,Kiho,Park,7,7,0,7,2,0,23,64,87.91%,Silver,medal
2010,David,Vasak,6,0,0,7,1,0,14,266,49.14%,Honourable,mention
2010,Sampson,Wong,7,7,1,7,0,3,25,53,90.02%,Silver,medal
2009,Aaron,Wan,Yau,Chong,7,7,7,2,7,0,30,54,90.60%,Silver,medal
2009,Andrew,Elvey,Price,7,6,7,5,7,5,37,10,98.40%,Gold,medal
2009,Stacey,Wing,Chee,Law,5,7,0,7,3,0,22,168,70.39%,Bronze,medal
2009,Alfred,Liang,7,3,0,0,7,0,17,220,61.17%,Bronze,medal
2009,Dana,Ma,7,4,0,0,0,0,11,314,44.50%,Honourable,mention
2009,Sampson,Wong,7,7,7,7,6,0,34,27,95.39%,Gold,medal
2008,Paul,Cheung,7,4,0,7,7,0,25,92,82.96%,Silver,medal
2008,Andrew,Elvey,Price,7,7,0,7,7,1,29,57,89.51%,Silver,medal
2008,Giles,Samuel,Vernon,Gardam,7,4,0,7,7,0,25,92,82.96%,Silver,medal
2008,Irene,Yuan,Lo,7,1,0,7,7,0,22,127,76.40%,Silver,medal
2008,Matthew,Cedric,Menzies,7,5,4,1,7,0,24,107,80.15%,Silver,medal
2008,Sampson,Wong,7,1,0,6,0,1,15,238,55.62%,Bronze,medal
2007,Ildar,Maratovich,Gaisin,4,1,0,7,7,0,19,133,74.57%,Bronze,medal
2007,Giles,Samuel,Vernon,Gardam,7,1,2,7,1,1,19,133,74.57%,Bronze,medal
2007,Sen,Lin,0,1,0,7,1,0,9,344,33.91%,Honourable,mention
2007,Irene,Yuan,Lo,3,7,0,7,1,0,18,145,72.25%,Bronze,medal
2007,Matthew,Cedric,Menzies,7,7,0,7,7,0,28,40,92.49%,Silver,medal
2007,Anthony,David,Morris,7,3,0,7,0,0,17,161,69.17%,Bronze,medal
2006,Charles,Li,7,7,0,7,1,0,22,76,84.91%,Silver,medal
2006,Vinoth,Nandakumar,7,1,1,7,2,0,18,132,73.64%,Bronze,medal
2006,Matthew,Ng,7,1,0,1,0,0,9,364,26.96%,Honourable,mention
2006,Vinh,Pham,7,1,0,7,0,0,15,189,62.17%,Bronze,medal
2006,Konrad,Pilch,7,7,0,7,1,0,22,76,84.91%,Silver,medal
2006,Graham,White,7,7,1,3,4,0,22,76,84.91%,Silver,medal
2005,Samuel,Chow,0,7,0,7,2,3,19,144,72.07%,Bronze,medal
2005,Stephen,Muirhead,7,7,0,2,3,0,19,144,72.07%,Bronze,medal
2005,Vinoth,Nandakumar,2,4,0,7,7,0,20,139,73.05%,Bronze,medal
2005,Konrad,Pilch,2,3,0,7,0,4,16,191,62.89%,Bronze,medal
2005,Kim,Ramchen,7,1,0,7,7,0,22,122,76.37%,Bronze,medal
2005,Graham,White,0,7,0,7,0,7,21,131,74.61%,Bronze,medal
2004,Laurence,Field,6,6,3,2,6,1,24,113,76.91%,Silver,medal
2004,Ivan,Guo,7,7,1,7,7,3,32,38,92.37%,Gold,medal
2004,Alex,Hua,7,2,2,7,4,1,23,124,74.64%,Bronze,medal
2004,Kamil,Khan,6,1,1,1,1,1,11,295,39.38%
2004,Daniel,Nadasi,7,3,2,7,0,1,20,169,65.36%,Bronze,medal
2004,Graham,White,3,2,2,7,0,1,15,244,49.90%,Honourable,mention
2003,Ross,Atkins,2,3,0,7,1,1,14,179,60.96%,Bronze,medal
2003,Zhihong,Chen,2,2,0,7,1,0,12,211,53.95%,Honourable,mention
2003,Laurence,Field,7,7,0,7,1,0,22,69,85.09%,Silver,medal
