2021,Maksim,Davidzenka,1,0,0,7,0,0,8,348,43.85%,Honourable,mention
2021,Dmitriy,Gorovoy,7,0,0,7,7,0,21,105,83.17%,Silver,medal
2021,Uladzislau,Maksimchuk,7,0,0,7,7,0,21,105,83.17%,Silver,medal
2021,Dzmitry,Maslionchanka,7,0,0,7,7,0,21,105,83.17%,Silver,medal
2021,Artsiom,Mialik,7,0,1,7,7,0,22,63,89.97%,Silver,medal
2021,Kseniya,Shastakova,7,1,1,7,0,0,16,167,73.14%,Bronze,medal
2020,Aliaksei,Bruyok,7,0,0,7,1,0,15,294,52.36%,Bronze,medal
2020,Palina,Chernikava,7,2,1,7,1,0,18,248,59.84%,Bronze,medal
2020,Nikita,Khomich,7,3,0,7,0,0,17,262,57.56%,Bronze,medal
2020,Uladzislau,Koshchanka,7,0,7,7,1,0,22,181,70.73%,Bronze,medal
2020,Mikita,Shauneu,7,0,6,7,0,0,20,227,63.25%,Bronze,medal
2020,Kanstantsin,Siahodnik,7,2,0,7,3,0,19,236,61.79%,Bronze,medal
2019,Palina,Chernikava,7,1,0,6,2,0,16,303,51.29%,Honourable,mention
2019,Heorhi,Hamezardashvili,7,0,0,1,2,0,10,402,35.32%,Honourable,mention
2019,Uladzislau,Koshchanka,7,1,0,7,7,0,22,168,73.06%,Bronze,medal
2019,Aliaksandra,Novik,7,7,0,7,3,0,24,143,77.10%,Silver,medal
2019,Pavel,Verigo,7,7,0,3,2,0,19,256,58.87%,Bronze,medal
2019,Vladyslav,Zveryk,7,7,1,6,7,0,28,65,89.68%,Silver,medal
2018,Aliaksandr,Kazakou,7,1,0,0,7,1,16,271,54.47%,Bronze,medal
2018,Vadzim,Khmara,0,2,0,2,1,0,5,452,23.95%
2018,Andrey,Naradzetski,7,1,0,7,7,0,22,174,70.83%,Bronze,medal
2018,Andrei,Shakel,7,7,1,7,1,0,23,157,73.69%,Bronze,medal
2018,Uladzislau,Siavets,4,0,0,7,2,0,13,320,46.21%,Honourable,mention
2018,Vladyslav,Zveryk,7,3,0,5,7,1,23,157,73.69%,Bronze,medal
2017,Yahor,Dubovik,7,7,1,7,7,0,29,7,99.02%,Gold,medal
2017,Andrey,Naradzetski,7,3,0,7,0,0,17,188,69.54%,Bronze,medal
2017,Anton,Paliukhovich,5,6,0,7,0,0,18,139,77.52%,Bronze,medal
2017,Illia,Pchalintsau,7,1,0,7,2,0,17,188,69.54%,Bronze,medal
2017,Aliaksei,Vasileuski,7,3,0,7,7,0,24,49,92.18%,Silver,medal
2017,Aliaksandr,Yuran,7,3,0,7,0,0,17,188,69.54%,Bronze,medal
2016,Andrei,Asanau,7,3,0,7,7,0,24,94,84.53%,Silver,medal
2016,Yahor,Dubovik,7,2,0,7,3,0,19,184,69.55%,Bronze,medal
2016,Lizaveta,Manzhulina,6,0,0,7,0,0,13,355,41.10%,Honourable,mention
2016,Illia,Pchalintsau,7,3,0,7,0,0,17,224,62.90%,Bronze,medal
2016,Barys,Serankou,7,1,0,7,4,0,19,184,69.55%,Bronze,medal
2016,Aliaksandr,Yuran,7,2,1,7,3,0,20,169,72.05%,Bronze,medal
2015,Andrei,Asanau,7,2,0,3,1,0,13,283,51.04%,Honourable,mention
2015,Yahor,Dubovik,7,3,0,7,1,0,18,140,75.87%,Bronze,medal
2015,Aleksey,Gaponenko,7,0,0,7,1,0,15,217,62.50%,Bronze,medal
2015,Yahor,Laurenau,0,0,0,7,1,0,8,394,31.77%,Honourable,mention
2015,Valentin,Vityaz,3,2,0,7,1,0,13,283,51.04%,Honourable,mention
2015,Dmitry,Voynov,7,0,2,7,1,0,17,160,72.40%,Bronze,medal
2014,Dzmitry,Babrou,7,6,0,7,7,3,30,36,93.74%,Gold,medal
2014,Sviatoslav,Borodachev,7,4,0,7,2,0,20,200,64.40%,Bronze,medal
2014,Aleksey,Gaponenko,7,0,0,7,0,0,14,321,42.75%,Honourable,mention
2014,Raman,Marchanka,7,6,0,7,2,0,22,124,78.00%,Silver,medal
2014,Valentin,Vityaz,7,5,0,7,1,0,20,200,64.40%,Bronze,medal
2014,Dmitry,Voynov,7,0,0,7,2,0,16,267,52.42%,Bronze,medal
2013,Dzmitry,Babrou,7,7,3,7,1,0,25,117,77.95%,Silver,medal
2013,Lizaveta,Dauhiala,7,4,0,7,0,0,18,196,62.93%,Bronze,medal
2013,Bagdan,Gilevich,7,2,0,7,1,0,17,211,60.08%,Bronze,medal
2013,Aliaksei,Semchankau,7,3,7,7,7,0,31,34,93.73%,Gold,medal
2013,Artsem,Zhuk,7,5,0,7,7,1,27,101,80.99%,Silver,medal
2013,Anastasiya,Zhyrkevich,7,2,0,7,0,0,16,234,55.70%,Bronze,medal
2012,Dzmitry,Babrou,7,7,0,7,3,0,24,72,87.00%,Silver,medal
2012,Stephan,Dabryneuski,7,0,0,3,0,0,10,350,36.08%,Honourable,mention
2012,Maryia,Mankevich,7,1,0,6,0,0,14,254,53.66%,Bronze,medal
2012,Aliaksei,Semchankau,7,7,0,6,3,0,23,85,84.62%,Silver,medal
2012,Anastasiya,Tanana,7,7,0,5,2,0,21,112,79.67%,Silver,medal
2012,Artsem,Zhuk,7,7,0,4,3,1,22,96,82.60%,Silver,medal
2011,Aliaksei,Ivanin,5,0,0,7,7,1,20,171,69.75%,Bronze,medal
2011,Henadzi,Klimuk,7,0,6,3,7,0,23,83,85.41%,Silver,medal
2011,Maryia,Mankevich,3,0,0,0,7,0,10,356,36.83%,Honourable,mention
2011,Uladzislau,Sataneuski,5,1,0,7,7,0,20,171,69.75%,Bronze,medal
2011,Anastasiya,Tanana,7,1,0,7,2,1,18,202,64.23%,Bronze,medal
2011,Artsem,Zhuk,7,1,0,7,7,0,22,113,80.07%,Silver,medal
2010,Sergey,Dovgal,4,7,0,7,1,0,19,167,68.14%,Bronze,medal
2010,Siarhei,Finski,7,1,2,7,0,0,17,187,64.30%,Bronze,medal
2010,Aliaksei,Ivanin,7,0,0,7,0,0,14,266,49.14%,Honourable,mention
2010,Aliaksandr,Kazlou,7,7,0,3,0,0,17,187,64.30%,Bronze,medal
2010,Palina,Khudziakova,7,7,1,7,0,0,22,76,85.60%,Silver,medal
2010,Uladzislau,Stazhynski,7,7,0,7,0,0,21,106,79.85%,Silver,medal
2009,Sviatlana,Auchynnikava,2,7,7,6,7,0,29,62,89.18%,Silver,medal
2009,Sergey,Dovgal,7,4,0,6,7,0,24,130,77.13%,Silver,medal
2009,Artsiom,Hovarau,7,2,0,7,7,0,23,148,73.94%,Bronze,medal
2009,Palina,Khudziakova,7,7,1,7,7,0,29,62,89.18%,Silver,medal
2009,Artsiom,Toyestseu,7,7,7,6,7,0,34,27,95.39%,Gold,medal
2009,Aliaksei,Vaidzelevich,7,7,0,7,7,0,28,83,85.46%,Silver,medal
2008,Sviatlana,Auchynnikava,7,5,1,7,5,0,25,92,82.96%,Silver,medal
2008,Mikhail,Hlushchanka,5,5,0,7,0,0,17,199,62.92%,Bronze,medal
2008,Dzianis,Pirshtuk,7,7,1,7,3,0,25,92,82.96%,Silver,medal
2008,Kanstantsin,Sharsniou,7,7,0,7,7,0,28,64,88.20%,Silver,medal
2008,Artsiom,Toyestseu,1,5,0,4,0,1,11,320,40.26%
2008,Aliaksei,Vaidzelevich,7,5,0,7,0,0,19,170,68.35%,Bronze,medal
2007,Sviatlana,Auchynnikava,6,0,2,7,1,0,16,171,67.24%,Bronze,medal
2007,Artsiom,Mitskevich,7,7,0,7,7,1,29,28,94.80%,Gold,medal
2007,Dzianis,Pirshtuk,7,1,0,7,2,0,17,161,69.17%,Bronze,medal
2007,Stanislau,Shapavalau,7,7,0,6,0,0,20,123,76.49%,Bronze,medal
2007,Vadzim,Sliusarau,7,0,0,7,1,0,15,197,62.24%,Bronze,medal
2007,Yauheni,Zhybryk,7,1,0,7,7,0,22,93,82.27%,Silver,medal
2006,Mikhail,Karpuk,7,6,0,7,2,0,22,76,84.91%,Silver,medal
2006,Ruslan,Maksimau,7,1,1,7,7,0,23,60,88.13%,Silver,medal
2006,Aliaksandr,Mandryk,7,0,1,7,0,0,15,189,62.17%,Bronze,medal
2006,Artsiom,Mitskevich,7,0,1,7,7,0,22,76,84.91%,Silver,medal
2006,Siarhei,Stsyborski,7,1,0,6,0,0,14,254,49.09%,Honourable,mention
2006,Yauheni,Zhybryk,7,1,0,6,1,0,15,189,62.17%,Bronze,medal
2005,Ivan,Bliznets,1,7,6,7,0,2,23,114,77.93%,Silver,medal
