2021,Naime,Beyza,Gokce,1,0,0,0,0,0,1,499,19.42%
2021,Mohammed,Muqdad,Mawlood,0,0,0,0,0,0,0,533,13.92%
2021,Muhammed,Ali,Othman,7,0,1,7,0,0,15,180,71.04%,Bronze,medal
2021,Musa,Semih,Sahin,0,0,0,0,0,0,0,533,13.92%
2021,Mehmet,Hakan,Topal,0,0,0,0,0,0,0,533,13.92%
2020,Abdullah,Muqdad,Mawlood,Al-Ani,0,0,0,5,0,0,5,498,19.19%
2020,Ibraheem,Fadhil,Adeeb,Al-Ani,0,2,0,0,0,0,2,521,15.45%
2020,Mustafa,Hassan,Khaleel,Al-Obaidi,1,0,0,0,0,0,1,532,13.66%
2020,Zafer,Burak,Bulut,0,0,0,0,0,0,0,560,9.11%
2020,Naime,Beyza,Gokce,0,0,0,0,0,0,0,560,9.11%
2020,Mohammed,Ali,Othman,Othman,7,0,0,0,0,0,7,445,27.80%,Honourable,mention
2019,Akar,Hassan,Abdalqadir,1,0,0,0,0,0,1,540,13.06%
2019,Abdullah,Muqdad,Mawlood,Al-Ani,7,0,0,0,2,0,9,417,32.90%,Honourable,mention
2019,Ibraheem,Fadhil,Adeeb,Al-Ani,1,0,0,1,2,0,4,489,21.29%
2019,Mustafa,Hassan,Khaleel,Al-Obaidi,1,0,0,0,0,0,1,540,13.06%
2019,Nizar,Hussein,Ibrahim,0,0,0,0,2,0,2,523,15.81%
2019,Nabaz,Muhammed,Sabah,0,0,0,0,0,0,0,573,7.74%
2018,Akar,Hassan,Abdalqadir,0,0,0,1,0,0,1,538,9.44%
2018,Ibrahim,Fadhil,Adeeb,Al-Ani,0,0,0,0,1,0,1,538,9.44%
2018,Mustafa,Hassan,Khaleel,Al-Obaidi,6,0,0,0,0,0,6,441,25.80%
2018,Nizar,Hussein,Ibrahim,0,0,0,0,0,0,0,565,4.89%
2018,Wizhdan,Ibrahim,Mahmood,0,0,0,0,0,0,0,565,4.89%
2018,Abdullah,Muqdad,Mawlood,Al-Ani,1,0,0,0,0,0,1,538,9.44%
2017,Mustafa,Hassan,Khaleel,Al-Obaidi,1,0,0,0,0,0,1,582,5.37%
2017,Abdulhameed,Bassam,Hameed,Al-Jarrah,7,0,0,0,0,0,7,528,14.17%,Honourable,mention
2017,Meer,Kamal,M.,Mohammed,1,0,0,1,0,0,2,567,7.82%
2017,Abdullah,Muqdad,Mawlood,Al-Ani,2,0,0,1,0,0,3,559,9.12%
2016,Hevar,Hamid,Abdulrahman,0,0,0,0,0,0,0,568,5.66%
2016,Mustafa,Hassan,Khaleel,Al-Obaidi,0,0,0,0,0,0,0,568,5.66%
2016,Abdulhameed,Bassam,Hameed,Al-Jarrah,0,0,0,0,0,1,1,539,10.48%
2016,Mohammed,Turki,Mubrd,1,0,0,0,0,0,1,539,10.48%
2016,Arsan,Safeen,Yaseen,0,0,0,0,0,0,0,568,5.66%
