2021,Johannes,Sylvester,Arizie,0,0,0,0,0,0,0,533,13.92%
2021,Prince,Appiah,Debrah,0,0,0,0,0,0,0,533,13.92%
2021,Roni,Adom,Edwin,7,0,0,0,0,0,7,372,39.97%,Honourable,mention
2021,Keith,Kojo,Torpey,4,0,0,0,0,0,4,439,29.13%
2020,Valerie,Maame,Abena,Ackon,0,0,1,0,0,0,1,532,13.66%
2020,Sylvester,Johannes,Arizie,0,0,1,0,0,0,1,532,13.66%
2020,Prince,Appiah,Junior,Debrah,0,0,0,0,0,0,0,560,9.11%
2020,Roni,Adom,Edwin,7,2,0,3,7,0,19,236,61.79%,Bronze,medal
2020,Keith,Kojo,Torpey,0,0,0,0,0,0,0,560,9.11%
2019,Nii,Aryee,Aryeetey,1,0,0,0,0,0,1,540,13.06%
2019,Carolyn,Asante-Dartey,1,0,0,0,0,0,1,540,13.06%
2019,Roni,Edwin,7,0,0,0,2,0,9,417,32.90%,Honourable,mention
2019,Gianna,Torpey,0,0,0,0,0,0,0,573,7.74%
2018,Aayush,Agrawal,2,0,0,2,0,0,4,470,20.91%
2018,Muhammad,Ali,1,2,0,0,0,0,3,486,18.21%
2018,Carolyn,Asante-Dartey,1,0,0,0,0,0,1,538,9.44%
2018,Isabelle,Quaye,2,0,0,0,0,0,2,511,14.00%
2018,Denzel,Segbefia,2,1,0,0,0,0,3,486,18.21%
2017,Jonathan,Kweku,Deladem,Akaba,5,0,0,1,0,0,6,538,12.54%
2016,Inhee,Baek,1,0,0,1,0,0,2,515,14.48%
2016,Senyo,Kofi,Edzeani,Ohene,0,0,0,0,0,0,0,568,5.66%
2016,Jesse,Odame,Phillips,1,2,0,0,0,0,3,501,16.81%
2015,Nii,Aryee,Aryeetey,0,0,0,0,0,0,0,553,4.17%
2015,Alexander,Bechtold,1,0,0,2,0,0,3,480,16.84%
2015,Kapila,Kommareddy,0,0,0,0,0,0,0,553,4.17%
2015,Nuneke,Fafa,Esi,Kwetey,0,0,0,2,0,0,2,508,11.98%
2015,Senyo,Kofi,Edzeani,Ohene,0,0,0,0,0,0,0,553,4.17%
2014,Sefa,Adzo,Yakpo,0,0,0,0,0,0,0,544,2.86%
