2016,Tojonirina,Mickael,Andoniaina,5,0,0,0,0,0,5,481,20.13%
2016,Alain,Priva,Hajamapionona,0,0,0,0,0,0,0,568,5.66%
2016,Nanjafiharisoa,Faniriana,Rakotomamy,1,0,0,0,0,0,1,539,10.48%
2016,Fenosoa,Samuel,Randrianasolo,1,2,0,0,0,0,3,501,16.81%
2016,Marie,Jacqueline,Razanamalala,0,0,0,0,0,1,1,539,10.48%
